ID,Target
1.0,0.2
2.0,0.2
3.0,0.1
4.0,0.3
5.0,0.3
6.0,0.5
7.0,0.3
8.0,0.1
9.0,0.3
10.0,0.1
11.0,0.1
12.0,0.1
13.0,0.3
14.0,0.3
15.0,0.2
16.0,0.4
17.0,0.2
18.0,0.1
19.0,0.1
20.0,0.2
21.0,0.5
22.0,0.2
23.0,0.1
24.0,0.1
25.0,0.7
26.0,0.1
27.0,0.4
28.0,0.5
29.0,0.1
30.0,0.1
31.0,0.3
32.0,0.4
33.0,0.1
34.0,0.4
35.0,0.3
36.0,0.2
37.0,0.2
38.0,0.1
39.0,0.1
40.0,0.1
41.0,0.4
42.0,0.6
43.0,0.4
44.0,0.3
45.0,0.3
46.0,0.6
47.0,0.6
48.0,0.1
49.0,0.3
50.0,0.2
51.0,0.3
52.0,0.6
53.0,0.2
54.0,0.0
55.0,0.0
56.0,0.0
57.0,0.0
58.0,0.1
59.0,0.0
60.0,0.4
61.0,0.1
62.0,0.1
63.0,0.3
64.0,0.1
65.0,0.1
66.0,0.1
67.0,0.1
68.0,0.3
69.0,0.5
70.0,0.4
71.0,0.1
72.0,0.1
73.0,0.2
74.0,0.5
75.0,0.2
76.0,0.6
77.0,0.1
78.0,0.2
79.0,0.1
80.0,0.1
81.0,0.1
82.0,0.2
83.0,0.3
84.0,0.4
85.0,0.6
86.0,0.3
87.0,0.1
88.0,0.5
89.0,0.5
90.0,0.1
91.0,0.7
92.0,0.4
93.0,0.4
94.0,0.5
95.0,0.3
96.0,0.1
97.0,0.4
98.0,0.5
99.0,0.1
100.0,0.5
101.0,0.1
102.0,0.5
103.0,0.4
104.0,0.2
105.0,0.1
106.0,0.3
107.0,0.2
108.0,0.1
109.0,0.2
110.0,0.2
111.0,0.3
112.0,0.3
113.0,0.2
114.0,0.3
115.0,0.1
116.0,0.2
117.0,0.4
118.0,0.2
119.0,0.1
120.0,0.3
121.0,0.1
122.0,0.1
123.0,0.1
124.0,0.1
125.0,0.1
126.0,0.4
127.0,0.1
128.0,0.4
129.0,0.0
130.0,0.2
131.0,0.3
132.0,0.6
133.0,0.1
134.0,0.1
135.0,0.1
136.0,0.1
137.0,0.2
138.0,0.1
139.0,0.1
140.0,0.1
141.0,0.3
142.0,0.4
143.0,0.0
144.0,0.1
145.0,0.1
146.0,0.2
147.0,0.5
148.0,0.4
149.0,0.5
150.0,0.7
151.0,0.2
152.0,0.1
153.0,0.1
154.0,0.4
155.0,0.2
156.0,0.4
157.0,0.6
158.0,0.1
159.0,0.1
160.0,0.1
161.0,0.3
162.0,0.1
163.0,0.1
164.0,0.2
165.0,0.1
166.0,0.1
167.0,0.1
168.0,0.1
169.0,0.2
170.0,0.5
171.0,0.2
172.0,0.1
173.0,0.4
174.0,0.1
175.0,0.2
176.0,0.3
177.0,0.2
178.0,0.5
179.0,0.1
180.0,0.2
181.0,0.4
182.0,0.2
183.0,0.5
184.0,0.3
185.0,0.4
186.0,0.1
187.0,0.4
188.0,0.2
189.0,0.1
190.0,0.2
191.0,0.1
192.0,0.1
193.0,0.5
194.0,0.1
195.0,0.1
196.0,0.3
197.0,0.2
198.0,0.3
199.0,0.1
200.0,0.2
201.0,0.2
202.0,0.1
203.0,0.1
204.0,0.1
205.0,0.1
206.0,0.1
207.0,0.2
208.0,0.5
209.0,0.1
210.0,0.7
211.0,0.5
212.0,0.2
213.0,0.3
214.0,0.1
215.0,0.1
216.0,0.2
217.0,0.1
218.0,0.1
219.0,0.1
220.0,0.2
221.0,0.1
222.0,0.1
223.0,0.1
224.0,0.1
225.0,0.3
226.0,0.3
227.0,0.4
228.0,0.3
229.0,0.4
230.0,0.3
231.0,0.2
232.0,0.1
233.0,0.1
234.0,0.3
235.0,0.3
236.0,0.3
237.0,0.1
238.0,0.3
239.0,0.1
240.0,0.1
241.0,0.2
242.0,0.1
243.0,0.5
244.0,0.2
245.0,0.2
246.0,0.1
247.0,0.3
248.0,0.4
249.0,0.2
250.0,0.3
251.0,0.2
252.0,0.1
253.0,0.4
254.0,0.2
255.0,0.6
256.0,0.5
257.0,0.2
258.0,0.4
259.0,0.2
260.0,0.1
261.0,0.1
262.0,0.2
263.0,0.5
264.0,0.4
265.0,0.1
266.0,0.3
267.0,0.1
268.0,0.3
269.0,0.1
270.0,0.1
271.0,0.2
272.0,0.4
273.0,0.0
274.0,0.4
275.0,0.1
276.0,0.3
277.0,0.4
278.0,0.1
279.0,0.1
280.0,0.3
281.0,0.2
282.0,0.1
283.0,0.2
284.0,0.4
285.0,0.3
286.0,0.5
287.0,0.3
288.0,0.1
289.0,0.5
290.0,0.1
291.0,0.2
292.0,0.7
293.0,0.4
294.0,0.2
295.0,0.1
296.0,0.4
297.0,0.1
298.0,0.1
299.0,0.2
300.0,0.4
301.0,0.1
302.0,0.5
303.0,0.0
304.0,0.2
305.0,0.1
306.0,0.0
307.0,0.1
308.0,0.2
309.0,0.1
310.0,0.1
311.0,0.1
312.0,0.1
313.0,0.1
314.0,0.1
315.0,0.4
316.0,0.1
317.0,0.2
318.0,0.3
319.0,0.6
320.0,0.2
321.0,0.1
322.0,0.4
323.0,0.4
324.0,0.1
325.0,0.1
326.0,0.0
327.0,0.1
328.0,0.5
329.0,0.1
330.0,0.1
331.0,0.1
332.0,0.4
333.0,0.1
334.0,0.2
335.0,0.1
336.0,0.4
337.0,0.5
338.0,0.1
339.0,0.3
340.0,0.0
341.0,0.1
342.0,0.2
343.0,0.2
344.0,0.1
345.0,0.6
346.0,0.3
347.0,0.1
348.0,0.4
349.0,0.1
350.0,0.3
351.0,0.2
352.0,0.1
353.0,0.0
354.0,0.1
355.0,0.1
356.0,0.4
357.0,0.1
358.0,0.4
359.0,0.5
360.0,0.1
361.0,0.2
362.0,0.3
363.0,0.2
364.0,0.2
365.0,0.2
366.0,0.4
367.0,0.1
368.0,0.1
369.0,0.1
370.0,0.3
371.0,0.1
372.0,0.5
373.0,0.4
374.0,0.4
375.0,0.6
376.0,0.1
377.0,0.1
378.0,0.3
379.0,0.2
380.0,0.2
381.0,0.4
382.0,0.2
383.0,0.1
384.0,0.2
385.0,0.1
386.0,0.4
387.0,0.3
388.0,0.2
389.0,0.4
390.0,0.4
391.0,0.1
392.0,0.2
393.0,0.1
394.0,0.8
395.0,0.1
396.0,0.3
397.0,0.7
398.0,0.2
399.0,0.5
400.0,0.3
401.0,0.3
402.0,0.1
403.0,0.1
404.0,0.3
405.0,0.1
406.0,0.2
407.0,0.4
408.0,0.4
409.0,0.3
410.0,0.2
411.0,0.0
412.0,0.2
413.0,0.1
414.0,0.3
415.0,0.1
416.0,0.0
417.0,0.7
418.0,0.5
419.0,0.1
420.0,0.0
421.0,0.5
422.0,0.1
423.0,0.5
424.0,0.1
425.0,0.2
426.0,0.1
427.0,0.3
428.0,0.2
429.0,0.1
430.0,0.6
431.0,0.1
432.0,0.5
433.0,0.2
434.0,0.1
435.0,0.3
436.0,0.5
437.0,0.1
438.0,0.5
439.0,0.1
440.0,0.2
441.0,0.0
442.0,0.1
443.0,0.1
444.0,0.2
445.0,0.1
446.0,0.2
447.0,0.5
448.0,0.2
449.0,0.1
450.0,0.1
451.0,0.2
452.0,0.8
453.0,0.3
454.0,0.3
455.0,0.3
456.0,0.1
457.0,0.3
458.0,0.1
459.0,0.1
460.0,0.3
461.0,0.2
462.0,0.5
463.0,0.1
464.0,0.4
465.0,0.2
466.0,0.2
467.0,0.1
468.0,0.1
469.0,0.3
470.0,0.2
471.0,0.5
472.0,0.2
473.0,0.6
474.0,0.1
475.0,0.1
476.0,0.1
477.0,0.5
478.0,0.1
479.0,0.7
480.0,0.2
481.0,0.2
482.0,0.4
483.0,0.5
484.0,0.5
485.0,0.2
486.0,0.2
487.0,0.2
488.0,0.1
489.0,0.5
490.0,0.7
491.0,0.7
492.0,0.2
493.0,0.1
494.0,0.2
495.0,0.1
496.0,0.5
497.0,0.2
498.0,0.4
499.0,0.1
500.0,0.1
501.0,0.4
502.0,0.4
503.0,0.1
504.0,0.1
505.0,0.2
506.0,0.2
507.0,0.2
508.0,0.1
509.0,0.1
510.0,0.2
511.0,0.2
512.0,0.1
513.0,0.2
514.0,0.1
515.0,0.6
516.0,0.5
517.0,0.1
518.0,0.3
519.0,0.0
520.0,0.2
521.0,0.4
522.0,0.2
523.0,0.4
524.0,0.1
525.0,0.4
526.0,0.1
527.0,0.1
528.0,0.1
529.0,0.1
530.0,0.3
531.0,0.4
532.0,0.2
533.0,0.1
534.0,0.1
535.0,0.4
536.0,0.1
537.0,0.3
538.0,0.2
539.0,0.4
540.0,0.5
541.0,0.1
542.0,0.5
543.0,0.5
544.0,0.2
545.0,0.1
546.0,0.1
547.0,0.5
548.0,0.1
