ID,Target
1.0,0.1
2.0,0.2
3.0,0.1
4.0,0.2
5.0,0.1
6.0,0.3
7.0,0.2
8.0,0.0
9.0,0.5
10.0,0.0
11.0,0.0
12.0,0.2
13.0,0.1
14.0,0.2
15.0,0.1
16.0,0.7
17.0,0.1
18.0,0.1
19.0,0.0
20.0,0.2
21.0,0.3
22.0,0.1
23.0,0.1
24.0,0.1
25.0,0.9
26.0,0.2
27.0,0.3
28.0,0.1
29.0,0.0
30.0,0.2
31.0,0.3
32.0,0.2
33.0,0.1
34.0,0.8
35.0,0.2
36.0,0.3
37.0,0.5
38.0,0.2
39.0,0.0
40.0,0.3
41.0,0.1
42.0,0.3
43.0,0.2
44.0,0.2
45.0,0.2
46.0,0.9
47.0,0.4
48.0,0.1
49.0,0.5
50.0,0.1
51.0,0.4
52.0,0.3
53.0,0.4
54.0,0.0
55.0,0.1
56.0,0.0
57.0,0.0
58.0,0.0
59.0,0.0
60.0,0.4
61.0,0.0
62.0,0.1
63.0,0.7
64.0,0.1
65.0,0.1
66.0,0.1
67.0,0.1
68.0,0.3
69.0,0.2
70.0,0.2
71.0,0.1
72.0,0.1
73.0,0.1
74.0,0.5
75.0,0.5
76.0,0.7
77.0,0.1
78.0,0.2
79.0,0.0
80.0,0.1
81.0,0.1
82.0,0.0
83.0,0.3
84.0,0.2
85.0,0.3
86.0,0.4
87.0,0.1
88.0,0.2
89.0,0.4
90.0,0.1
91.0,0.7
92.0,1.0
93.0,0.4
94.0,0.2
95.0,0.1
96.0,0.1
97.0,0.4
98.0,0.3
99.0,0.1
100.0,0.1
101.0,0.1
102.0,0.5
103.0,0.6
104.0,0.5
105.0,0.0
106.0,0.2
107.0,0.0
108.0,0.1
109.0,0.1
110.0,0.2
111.0,0.1
112.0,0.1
113.0,0.2
114.0,0.1
115.0,0.1
116.0,0.0
117.0,0.4
118.0,0.2
119.0,0.1
120.0,0.1
121.0,0.0
122.0,0.0
123.0,0.1
124.0,0.1
125.0,0.2
126.0,0.7
127.0,0.1
128.0,0.3
129.0,0.0
130.0,0.3
131.0,1.0
132.0,0.7
133.0,0.1
134.0,0.0
135.0,0.2
136.0,0.0
137.0,0.6
138.0,0.1
139.0,0.1
140.0,0.0
141.0,0.2
142.0,0.3
143.0,0.0
144.0,0.0
145.0,0.1
146.0,0.2
147.0,0.2
148.0,0.4
149.0,0.2
150.0,1.0
151.0,0.1
152.0,0.0
153.0,0.1
154.0,0.1
155.0,0.2
156.0,1.0
157.0,0.8
158.0,0.0
159.0,0.1
160.0,0.1
161.0,0.2
162.0,0.1
163.0,0.1
164.0,0.1
165.0,0.3
166.0,0.1
167.0,0.1
168.0,0.2
169.0,0.1
170.0,0.2
171.0,0.1
172.0,0.1
173.0,0.3
174.0,0.1
175.0,0.3
176.0,0.2
177.0,0.1
178.0,0.9
179.0,0.2
180.0,0.1
181.0,0.3
182.0,0.2
183.0,0.5
184.0,0.6
185.0,0.6
186.0,0.0
187.0,0.2
188.0,0.1
189.0,0.1
190.0,0.1
191.0,0.4
192.0,0.1
193.0,0.3
194.0,0.1
195.0,0.1
196.0,0.5
197.0,0.2
198.0,0.4
199.0,0.1
200.0,0.5
201.0,0.1
202.0,0.1
203.0,0.1
204.0,0.1
205.0,0.2
206.0,0.0
207.0,0.1
208.0,0.3
209.0,0.1
210.0,0.7
211.0,0.5
212.0,0.1
213.0,0.6
214.0,0.1
215.0,0.1
216.0,0.1
217.0,0.0
218.0,0.0
219.0,0.0
220.0,0.1
221.0,0.1
222.0,0.0
223.0,0.1
224.0,0.1
225.0,0.1
226.0,0.2
227.0,1.0
228.0,0.1
229.0,0.2
230.0,0.1
231.0,0.3
232.0,0.1
233.0,0.1
234.0,0.3
235.0,0.2
236.0,0.5
237.0,0.1
238.0,0.4
239.0,0.0
240.0,0.1
241.0,0.1
242.0,0.1
243.0,0.4
244.0,0.1
245.0,0.2
246.0,0.2
247.0,0.2
248.0,0.9
249.0,0.4
250.0,0.6
251.0,0.1
252.0,0.0
253.0,0.8
254.0,0.2
255.0,0.8
256.0,0.3
257.0,0.1
258.0,0.3
259.0,0.1
260.0,0.0
261.0,0.0
262.0,0.2
263.0,0.5
264.0,0.1
265.0,0.0
266.0,0.2
267.0,0.0
268.0,0.3
269.0,0.1
270.0,0.1
271.0,0.6
272.0,0.4
273.0,0.1
274.0,0.7
275.0,0.0
276.0,0.1
277.0,0.7
278.0,0.0
279.0,0.0
280.0,0.3
281.0,0.1
282.0,0.3
283.0,0.1
284.0,0.6
285.0,0.7
286.0,0.5
287.0,0.2
288.0,0.2
289.0,1.0
290.0,0.7
291.0,0.1
292.0,1.0
293.0,0.6
294.0,0.1
295.0,0.0
296.0,0.4
297.0,0.2
298.0,0.1
299.0,0.2
300.0,0.6
301.0,0.1
302.0,0.7
303.0,0.1
304.0,0.0
305.0,0.1
306.0,0.0
307.0,0.1
308.0,0.4
309.0,0.1
310.0,0.2
311.0,0.1
312.0,0.0
313.0,0.1
314.0,0.1
315.0,0.5
316.0,0.2
317.0,0.1
318.0,0.1
319.0,0.4
320.0,0.1
321.0,0.0
322.0,0.6
323.0,0.4
324.0,0.0
325.0,0.1
326.0,0.0
327.0,0.1
328.0,0.7
329.0,0.0
330.0,0.1
331.0,0.2
332.0,0.7
333.0,0.0
334.0,0.1
335.0,0.1
336.0,0.3
337.0,0.5
338.0,0.0
339.0,0.2
340.0,0.0
341.0,0.1
342.0,0.1
343.0,0.2
344.0,0.1
345.0,0.5
346.0,0.2
347.0,0.1
348.0,0.6
349.0,0.0
350.0,0.2
351.0,0.1
352.0,0.1
353.0,0.2
354.0,0.0
355.0,0.1
356.0,0.1
357.0,0.1
358.0,0.3
359.0,0.3
360.0,0.0
361.0,0.1
362.0,0.1
363.0,0.0
364.0,0.4
365.0,0.1
366.0,0.3
367.0,0.1
368.0,0.0
369.0,0.1
370.0,0.2
371.0,0.1
372.0,0.4
373.0,0.3
374.0,0.4
375.0,0.5
376.0,0.1
377.0,0.1
378.0,0.4
379.0,0.1
380.0,0.1
381.0,0.1
382.0,0.5
383.0,0.0
384.0,0.2
385.0,0.0
386.0,0.7
387.0,0.1
388.0,0.2
389.0,0.4
390.0,1.0
391.0,0.1
392.0,0.0
393.0,0.1
394.0,1.0
395.0,0.1
396.0,0.2
397.0,0.7
398.0,0.8
399.0,1.0
400.0,0.2
401.0,0.2
402.0,0.1
403.0,0.2
404.0,0.3
405.0,0.1
406.0,0.1
407.0,0.3
408.0,0.5
409.0,0.2
410.0,0.1
411.0,0.0
412.0,0.0
413.0,0.1
414.0,0.2
415.0,0.0
416.0,0.0
417.0,0.9
418.0,0.4
419.0,0.1
420.0,0.0
421.0,0.8
422.0,0.1
423.0,0.7
424.0,0.1
425.0,0.1
426.0,0.0
427.0,0.2
428.0,0.3
429.0,0.1
430.0,0.5
431.0,0.3
432.0,0.6
433.0,0.1
434.0,0.1
435.0,0.2
436.0,1.0
437.0,0.1
438.0,0.5
439.0,0.3
440.0,0.1
441.0,0.0
442.0,0.1
443.0,0.0
444.0,0.1
445.0,0.1
446.0,0.2
447.0,0.5
448.0,0.7
449.0,0.0
450.0,0.0
451.0,0.1
452.0,0.3
453.0,0.2
454.0,0.3
455.0,0.3
456.0,0.1
457.0,0.1
458.0,0.1
459.0,0.1
460.0,0.5
461.0,0.1
462.0,1.0
463.0,0.1
464.0,0.2
465.0,0.1
466.0,0.1
467.0,0.0
468.0,0.3
469.0,0.2
470.0,0.1
471.0,0.7
472.0,0.2
473.0,0.7
474.0,0.2
475.0,0.1
476.0,0.1
477.0,0.5
478.0,0.7
479.0,0.8
480.0,0.6
481.0,0.1
482.0,0.3
483.0,0.2
484.0,0.3
485.0,0.2
486.0,0.1
487.0,0.1
488.0,0.0
489.0,0.7
490.0,0.8
491.0,0.7
492.0,0.1
493.0,0.1
494.0,0.2
495.0,0.1
496.0,0.2
497.0,0.0
498.0,0.2
499.0,0.0
500.0,0.0
501.0,0.6
502.0,0.5
503.0,0.0
504.0,0.1
505.0,0.1
506.0,0.1
507.0,0.0
508.0,0.2
509.0,0.1
510.0,0.2
511.0,0.2
512.0,0.1
513.0,0.2
514.0,0.0
515.0,0.9
516.0,0.9
517.0,0.1
518.0,0.2
519.0,0.1
520.0,0.3
521.0,0.3
522.0,0.1
523.0,0.7
524.0,0.1
525.0,0.3
526.0,0.0
527.0,0.0
528.0,0.1
529.0,0.2
530.0,0.0
531.0,0.2
532.0,0.1
533.0,0.1
534.0,0.1
535.0,0.5
536.0,0.0
537.0,0.5
538.0,0.2
539.0,0.2
540.0,0.3
541.0,0.1
542.0,0.6
543.0,0.5
544.0,0.3
545.0,0.2
546.0,0.0
547.0,0.7
548.0,0.1
549.0,0.2
550.0,0.3
551.0,0.3
552.0,0.0
553.0,0.1
554.0,0.4
555.0,0.1
556.0,0.1
557.0,0.3
558.0,0.3
559.0,0.1
560.0,0.3
561.0,0.0
562.0,0.5
563.0,0.1
564.0,0.1
565.0,0.8
566.0,0.4
567.0,0.3
568.0,0.3
569.0,0.1
570.0,0.6
571.0,0.2
572.0,0.3
573.0,0.1
574.0,0.1
575.0,0.1
576.0,0.6
577.0,0.1
578.0,0.1
579.0,0.1
580.0,0.1
581.0,0.3
582.0,0.0
583.0,0.2
584.0,0.1
585.0,0.3
586.0,0.1
587.0,0.3
588.0,0.2
589.0,0.3
590.0,0.3
591.0,0.1
592.0,0.8
593.0,0.0
594.0,0.1
595.0,0.1
596.0,0.2
597.0,0.3
598.0,0.1
599.0,0.2
600.0,0.0
601.0,0.0
602.0,0.1
603.0,0.1
604.0,0.2
605.0,0.0
606.0,0.2
607.0,0.0
608.0,0.3
609.0,0.1
610.0,0.2
611.0,0.0
612.0,0.1
613.0,0.1
614.0,0.1
615.0,0.1
616.0,0.5
617.0,0.7
618.0,0.5
619.0,0.2
620.0,0.1
621.0,0.0
622.0,0.1
623.0,0.1
624.0,0.3
625.0,0.4
626.0,0.6
627.0,0.1
628.0,0.3
629.0,0.0
630.0,0.8
631.0,0.0
632.0,0.0
633.0,0.3
634.0,0.1
635.0,0.1
636.0,0.1
637.0,0.1
638.0,0.1
639.0,0.2
640.0,0.4
641.0,0.1
642.0,0.3
643.0,0.2
644.0,0.1
645.0,0.0
646.0,0.3
647.0,0.2
648.0,0.5
649.0,0.4
650.0,0.2
651.0,0.1
652.0,0.1
653.0,0.5
654.0,0.0
655.0,0.1
656.0,0.1
657.0,0.5
658.0,0.0
659.0,0.2
660.0,0.5
661.0,0.6
662.0,0.2
663.0,0.5
664.0,0.2
665.0,0.4
666.0,0.1
667.0,0.1
668.0,0.3
669.0,0.4
670.0,0.1
671.0,0.1
672.0,0.1
673.0,0.0
674.0,0.3
675.0,0.1
676.0,1.0
677.0,0.1
678.0,0.3
679.0,0.0
680.0,0.3
681.0,0.0
682.0,0.2
683.0,0.0
684.0,0.1
685.0,0.9
686.0,0.0
687.0,0.1
688.0,0.0
689.0,0.1
690.0,0.8
691.0,0.1
692.0,0.2
693.0,0.2
694.0,0.1
695.0,0.1
696.0,0.3
697.0,0.0
698.0,0.0
699.0,0.0
700.0,0.2
701.0,0.1
702.0,0.1
703.0,0.4
704.0,0.1
705.0,0.7
706.0,1.0
707.0,0.1
708.0,0.1
709.0,0.2
710.0,0.3
711.0,0.0
712.0,0.1
713.0,0.1
714.0,0.7
715.0,0.1
716.0,0.4
717.0,0.1
718.0,0.2
719.0,0.2
720.0,0.7
721.0,0.5
722.0,0.3
723.0,0.0
724.0,0.2
725.0,0.1
726.0,0.0
727.0,0.1
728.0,0.3
729.0,1.0
730.0,0.0
731.0,0.2
732.0,1.0
733.0,0.5
734.0,0.8
735.0,0.1
736.0,0.1
737.0,0.7
738.0,0.1
739.0,0.1
740.0,0.1
741.0,0.2
742.0,0.8
743.0,0.0
744.0,0.1
745.0,0.3
746.0,0.3
747.0,0.5
748.0,0.2
749.0,0.1
750.0,0.1
751.0,0.6
752.0,0.7
753.0,0.5
754.0,0.2
755.0,0.0
756.0,0.1
757.0,0.3
758.0,0.4
759.0,0.1
760.0,0.0
761.0,0.1
762.0,0.4
763.0,0.1
764.0,0.1
765.0,0.1
766.0,0.1
767.0,0.4
768.0,0.9
769.0,0.9
770.0,0.1
771.0,0.4
772.0,0.1
773.0,0.2
774.0,0.3
775.0,0.1
776.0,0.1
777.0,0.5
778.0,0.7
779.0,0.0
780.0,0.7
781.0,0.2
782.0,0.1
783.0,0.1
784.0,0.2
785.0,0.0
786.0,0.1
787.0,1.0
788.0,0.0
789.0,0.4
790.0,0.1
